Fecha aplicación,Año,Cod_Territorio,Nom_Territorio,Cantidad_dosis_aplicadas,fecha_corte
2021-09-17,2021,25,Cundinamarca,16054,2022-02-01
2021-09-17,2021,94,Guainía,36,2022-02-01
2021-09-17,2021,95,Guaviare,378,2022-02-01
2021-09-17,2021,41,Huila,3220,2022-02-01
2021-09-17,2021,44,La Guajira,2897,2022-02-01
2021-09-17,2021,47,Magdalena,3621,2022-02-01
2021-09-17,2021,47001,Santa Marta,968,2022-02-01
2021-09-17,2021,50,Meta,2271,2022-02-01
2021-09-17,2021,52,Nariño,6284,2022-02-01
2021-09-17,2021,54,Norte de Santander,4424,2022-02-01
2021-09-17,2021,86,Putumayo,1012,2022-02-01
2021-09-17,2021,63,Quindío,984,2022-02-01
2021-09-17,2021,66,Risaralda,2037,2022-02-01
2021-09-17,2021,88,San Andrés y Providencia,218,2022-02-01
2021-09-17,2021,68,Santander,12560,2022-02-01
2021-09-17,2021,70,Sucre,4282,2022-02-01
2021-09-17,2021,73,Tolima,6193,2022-02-01
2021-09-17,2021,76,Valle del Cauca,10011,2022-02-01
2021-09-17,2021,76109,Buenaventura,520,2022-02-01
2021-09-17,2021,97,Vaupés,16,2022-02-01
2021-09-17,2021,99,Vichada,425,2022-02-01
2021-09-17,2021,0,Privados,3252,2022-02-01
2021-09-18,2021,91,Amazonas,13,2022-02-01
2021-09-18,2021,5,Antioquia,14942,2022-02-01
2021-09-18,2021,81,Arauca,408,2022-02-01
2021-09-18,2021,8,Atlántico,2137,2022-02-01
2021-09-18,2021,8001,Barranquilla,2263,2022-02-01
2021-09-18,2021,11,Bogotá,25091,2022-02-01
2021-09-18,2021,13,Bolívar,3675,2022-02-01
2021-09-18,2021,13001,Cartagena,2769,2022-02-01
2021-09-18,2021,15,Boyacá,1828,2022-02-01
2021-09-18,2021,17,Caldas,3576,2022-02-01
2021-09-18,2021,18,Caquetá,1024,2022-02-01
2021-09-18,2021,85,Casanare,957,2022-02-01
2021-09-18,2021,19,Cauca,3280,2022-02-01
2021-09-18,2021,20,Cesar,1606,2022-02-01
2021-09-18,2021,27,Chocó,790,2022-02-01
2021-09-18,2021,23,Córdoba,1760,2022-02-01
2021-09-18,2021,25,Cundinamarca,8832,2022-02-01
2021-09-18,2021,94,Guainía,5,2022-02-01
2021-09-18,2021,95,Guaviare,90,2022-02-01
2021-09-18,2021,41,Huila,3374,2022-02-01
2021-09-18,2021,44,La Guajira,1122,2022-02-01
2021-09-18,2021,47,Magdalena,1267,2022-02-01
2021-09-18,2021,47001,Santa Marta,347,2022-02-01
2021-09-18,2021,50,Meta,2268,2022-02-01
2021-09-18,2021,52,Nariño,4476,2022-02-01
2021-09-18,2021,54,Norte de Santander,2076,2022-02-01
2021-09-18,2021,86,Putumayo,548,2022-02-01
2021-09-18,2021,63,Quindío,574,2022-02-01
2021-09-18,2021,66,Risaralda,3480,2022-02-01
2021-09-18,2021,88,San Andrés y Providencia,78,2022-02-01
2021-09-18,2021,68,Santander,5383,2022-02-01
2021-09-18,2021,70,Sucre,684,2022-02-01
2021-09-18,2021,73,Tolima,4320,2022-02-01
2021-09-18,2021,76,Valle del Cauca,4061,2022-02-01
2021-09-18,2021,76109,Buenaventura,151,2022-02-01
2021-09-18,2021,97,Vaupés,27,2022-02-01
2021-09-18,2021,99,Vichada,199,2022-02-01
2021-09-18,2021,0,Privados,937,2022-02-01
2021-09-19,2021,91,Amazonas,11,2022-02-01
2021-09-19,2021,5,Antioquia,6650,2022-02-01
2021-09-19,2021,81,Arauca,144,2022-02-01
2021-09-19,2021,8,Atlántico,276,2022-02-01
2021-09-19,2021,8001,Barranquilla,2107,2022-02-01
2021-09-19,2021,11,Bogotá,26301,2022-02-01
2021-09-19,2021,13,Bolívar,1014,2022-02-01
2021-09-19,2021,13001,Cartagena,460,2022-02-01
2021-09-19,2021,15,Boyacá,742,2022-02-01
2021-09-19,2021,17,Caldas,899,2022-02-01
2021-09-19,2021,18,Caquetá,494,2022-02-01
2021-09-19,2021,85,Casanare,288,2022-02-01
2021-09-19,2021,19,Cauca,1833,2022-02-01
2021-09-19,2021,20,Cesar,869,2022-02-01
2021-09-19,2021,27,Chocó,32,2022-02-01
2021-09-19,2021,23,Córdoba,1129,2022-02-01
2021-09-19,2021,25,Cundinamarca,6822,2022-02-01
2021-09-19,2021,95,Guaviare,25,2022-02-01
2021-09-19,2021,41,Huila,1183,2022-02-01
2021-09-19,2021,44,La Guajira,132,2022-02-01
2021-09-19,2021,47,Magdalena,94,2022-02-01
2021-09-19,2021,47001,Santa Marta,136,2022-02-01
2021-09-19,2021,50,Meta,1877,2022-02-01
2021-09-19,2021,52,Nariño,2526,2022-02-01
2021-09-19,2021,54,Norte de Santander,584,2022-02-01
2021-09-19,2021,86,Putumayo,291,2022-02-01
2021-09-19,2021,63,Quindío,296,2022-02-01
2021-09-19,2021,66,Risaralda,638,2022-02-01
2021-09-19,2021,88,San Andrés y Providencia,15,2022-02-01
2021-09-19,2021,68,Santander,1463,2022-02-01
2021-09-19,2021,70,Sucre,199,2022-02-01
2021-09-19,2021,73,Tolima,1050,2022-02-01
2021-09-19,2021,76,Valle del Cauca,2009,2022-02-01
2021-09-19,2021,76109,Buenaventura,28,2022-02-01
2021-09-19,2021,99,Vichada,43,2022-02-01
2021-09-19,2021,0,Privados,11885,2022-02-01
2021-09-20,2021,91,Amazonas,29,2022-02-01
2021-09-20,2021,5,Antioquia,19066,2022-02-01
2021-09-20,2021,81,Arauca,902,2022-02-01
2021-09-20,2021,8,Atlántico,3579,2022-02-01
2021-09-20,2021,8001,Barranquilla,2545,2022-02-01
2021-09-20,2021,11,Bogotá,22837,2022-02-01
2021-09-20,2021,13,Bolívar,4051,2022-02-01
2021-09-20,2021,13001,Cartagena,3012,2022-02-01
2021-09-20,2021,15,Boyacá,4701,2022-02-01
2021-09-20,2021,17,Caldas,2860,2022-02-01
2021-09-20,2021,18,Caquetá,1402,2022-02-01
2021-09-20,2021,85,Casanare,1356,2022-02-01
2021-09-20,2021,19,Cauca,3035,2022-02-01
2021-09-20,2021,20,Cesar,25639,2022-02-01
2021-09-20,2021,27,Chocó,1480,2022-02-01
2021-09-20,2021,23,Córdoba,4041,2022-02-01
2021-09-20,2021,25,Cundinamarca,14380,2022-02-01
2021-09-20,2021,94,Guainía,45,2022-02-01
2021-09-20,2021,95,Guaviare,603,2022-02-01
2021-09-20,2021,41,Huila,1670,2022-02-01
2021-09-20,2021,44,La Guajira,2265,2022-02-01
2021-09-20,2021,47,Magdalena,2231,2022-02-01
2021-09-20,2021,47001,Santa Marta,1068,2022-02-01
2021-09-20,2021,50,Meta,3829,2022-02-01
2021-09-20,2021,52,Nariño,277,2022-02-01
2021-09-20,2021,54,Norte de Santander,3564,2022-02-01
2021-09-20,2021,86,Putumayo,830,2022-02-01
2021-09-20,2021,63,Quindío,1233,2022-02-01
2021-09-20,2021,66,Risaralda,4135,2022-02-01
2021-09-20,2021,88,San Andrés y Providencia,223,2022-02-01
2021-09-20,2021,68,Santander,8630,2022-02-01
2021-09-20,2021,70,Sucre,4476,2022-02-01
2021-09-20,2021,73,Tolima,2618,2022-02-01
2021-09-20,2021,76,Valle del Cauca,10052,2022-02-01
2021-09-20,2021,76109,Buenaventura,541,2022-02-01
2021-09-20,2021,97,Vaupés,19,2022-02-01
2021-09-20,2021,99,Vichada,551,2022-02-01
2021-09-20,2021,0,Privados,2753,2022-02-01
2021-09-21,2021,91,Amazonas,60,2022-02-01
2021-09-21,2021,5,Antioquia,30226,2022-02-01
2021-09-21,2021,81,Arauca,806,2022-02-01
2021-09-21,2021,8,Atlántico,4370,2022-02-01
2021-09-21,2021,8001,Barranquilla,3840,2022-02-01
2021-09-21,2021,11,Bogotá,25250,2022-02-01
2021-09-21,2021,13,Bolívar,4237,2022-02-01
2021-09-21,2021,13001,Cartagena,3911,2022-02-01
2021-09-21,2021,15,Boyacá,3973,2022-02-01
2021-09-21,2021,17,Caldas,5767,2022-02-01
2021-09-21,2021,18,Caquetá,999,2022-02-01
2021-09-21,2021,85,Casanare,1475,2022-02-01
2021-09-21,2021,19,Cauca,4251,2022-02-01
2021-09-21,2021,20,Cesar,4571,2022-02-01
2021-09-21,2021,27,Chocó,1367,2022-02-01
2021-09-21,2021,23,Córdoba,7791,2022-02-01
2021-09-21,2021,25,Cundinamarca,2747,2022-02-01
2021-09-21,2021,94,Guainía,93,2022-02-01
2021-09-21,2021,95,Guaviare,504,2022-02-01
2021-09-21,2021,41,Huila,3560,2022-02-01
2021-09-21,2021,44,La Guajira,2504,2022-02-01
2021-09-21,2021,47,Magdalena,2641,2022-02-01
2021-09-21,2021,47001,Santa Marta,1877,2022-02-01
2021-09-21,2021,50,Meta,4584,2022-02-01
2021-09-21,2021,52,Nariño,6426,2022-02-01
2021-09-21,2021,54,Norte de Santander,3816,2022-02-01
2021-09-21,2021,86,Putumayo,831,2022-02-01
2021-09-21,2021,63,Quindío,2068,2022-02-01
2021-09-21,2021,66,Risaralda,4451,2022-02-01
2021-09-21,2021,88,San Andrés y Providencia,338,2022-02-01
2021-09-21,2021,68,Santander,6942,2022-02-01
2021-09-21,2021,70,Sucre,2851,2022-02-01
2021-09-21,2021,73,Tolima,5202,2022-02-01
2021-09-21,2021,76,Valle del Cauca,11010,2022-02-01
2021-09-21,2021,76109,Buenaventura,852,2022-02-01
2021-09-21,2021,97,Vaupés,15,2022-02-01
2021-09-21,2021,99,Vichada,461,2022-02-01
2021-09-21,2021,0,Privados,6240,2022-02-01
2021-09-22,2021,91,Amazonas,78,2022-02-01
2021-09-22,2021,5,Antioquia,33435,2022-02-01
2021-09-22,2021,81,Arauca,699,2022-02-01
2021-09-22,2021,8,Atlántico,5339,2022-02-01
2021-09-22,2021,8001,Barranquilla,4735,2022-02-01
2021-09-22,2021,11,Bogotá,26845,2022-02-01
2021-09-22,2021,13,Bolívar,5302,2022-02-01
2021-09-22,2021,13001,Cartagena,3633,2022-02-01
2021-09-22,2021,15,Boyacá,4847,2022-02-01
2021-09-22,2021,17,Caldas,5333,2022-02-01
2021-09-22,2021,18,Caquetá,1397,2022-02-01
2021-09-22,2021,85,Casanare,1209,2022-02-01
2021-09-22,2021,19,Cauca,6394,2022-02-01
2021-09-22,2021,20,Cesar,5797,2022-02-01
2021-09-22,2021,27,Chocó,1383,2022-02-01
2021-09-22,2021,23,Córdoba,9304,2022-02-01
2021-09-22,2021,25,Cundinamarca,18407,2022-02-01
2021-09-22,2021,94,Guainía,82,2022-02-01
2021-09-22,2021,95,Guaviare,822,2022-02-01
2021-09-22,2021,41,Huila,4907,2022-02-01
2021-09-22,2021,44,La Guajira,2926,2022-02-01
2021-09-22,2021,47,Magdalena,1904,2022-02-01
2021-09-22,2021,47001,Santa Marta,2135,2022-02-01
2021-09-22,2021,50,Meta,3775,2022-02-01
2021-09-22,2021,52,Nariño,6611,2022-02-01
2021-09-22,2021,54,Norte de Santander,3240,2022-02-01
2021-09-22,2021,86,Putumayo,717,2022-02-01
2021-09-22,2021,63,Quindío,1882,2022-02-01
2021-09-22,2021,66,Risaralda,4562,2022-02-01
2021-09-22,2021,88,San Andrés y Providencia,279,2022-02-01
2021-09-22,2021,68,Santander,8435,2022-02-01
2021-09-22,2021,70,Sucre,3945,2022-02-01
2021-09-22,2021,73,Tolima,7114,2022-02-01
2021-09-22,2021,76,Valle del Cauca,8754,2022-02-01
2021-09-22,2021,76109,Buenaventura,1078,2022-02-01
2021-09-22,2021,97,Vaupés,89,2022-02-01
2021-09-22,2021,99,Vichada,298,2022-02-01
2021-09-22,2021,0,Privados,4180,2022-02-01
2021-09-23,2021,91,Amazonas,321,2022-02-01
2021-09-23,2021,5,Antioquia,34937,2022-02-01
2021-09-23,2021,81,Arauca,842,2022-02-01
2021-09-23,2021,8,Atlántico,5612,2022-02-01
2021-09-23,2021,8001,Barranquilla,5673,2022-02-01
2021-09-23,2021,11,Bogotá,20232,2022-02-01
2021-09-23,2021,13,Bolívar,4587,2022-02-01
2021-09-23,2021,13001,Cartagena,4946,2022-02-01
2021-09-23,2021,15,Boyacá,8322,2022-02-01
2021-09-23,2021,17,Caldas,5069,2022-02-01
2021-09-23,2021,18,Caquetá,1526,2022-02-01
2021-09-23,2021,85,Casanare,1152,2022-02-01
2021-09-23,2021,19,Cauca,2447,2022-02-01
2021-09-23,2021,20,Cesar,7865,2022-02-01
2021-09-23,2021,27,Chocó,1758,2022-02-01
2021-09-23,2021,23,Córdoba,9077,2022-02-01
2021-09-23,2021,25,Cundinamarca,24651,2022-02-01
2021-09-23,2021,94,Guainía,71,2022-02-01
2021-09-23,2021,95,Guaviare,380,2022-02-01
2021-09-23,2021,41,Huila,4578,2022-02-01
2021-09-23,2021,44,La Guajira,4212,2022-02-01
2021-09-23,2021,47,Magdalena,4448,2022-02-01
2021-09-23,2021,47001,Santa Marta,1982,2022-02-01
2021-09-23,2021,50,Meta,3350,2022-02-01
2021-09-23,2021,52,Nariño,6820,2022-02-01
2021-09-23,2021,54,Norte de Santander,3076,2022-02-01
2021-09-23,2021,86,Putumayo,1052,2022-02-01
2021-09-23,2021,63,Quindío,1842,2022-02-01
2021-09-23,2021,66,Risaralda,3675,2022-02-01
2021-09-23,2021,88,San Andrés y Providencia,190,2022-02-01
2021-09-23,2021,68,Santander,13987,2022-02-01
2021-09-23,2021,70,Sucre,4286,2022-02-01
2021-09-23,2021,73,Tolima,8183,2022-02-01
2021-09-23,2021,76,Valle del Cauca,5984,2022-02-01
2021-09-23,2021,76109,Buenaventura,1129,2022-02-01
2021-09-23,2021,97,Vaupés,2,2022-02-01
2021-09-23,2021,99,Vichada,208,2022-02-01
2021-09-23,2021,0,Privados,3813,2022-02-01
2021-09-24,2021,91,Amazonas,157,2022-02-01
2021-09-24,2021,5,Antioquia,32908,2022-02-01
2021-09-24,2021,81,Arauca,744,2022-02-01
2021-09-24,2021,8,Atlántico,4589,2022-02-01
2021-09-24,2021,8001,Barranquilla,3861,2022-02-01
2021-09-24,2021,11,Bogotá,23060,2022-02-01
2021-09-24,2021,13,Bolívar,3401,2022-02-01
2021-09-24,2021,13001,Cartagena,4539,2022-02-01
2021-09-24,2021,15,Boyacá,6175,2022-02-01
2021-09-24,2021,17,Caldas,3891,2022-02-01
2021-09-24,2021,18,Caquetá,793,2022-02-01
2021-09-24,2021,85,Casanare,1139,2022-02-01
2021-09-24,2021,19,Cauca,2074,2022-02-01
2021-09-24,2021,20,Cesar,4810,2022-02-01
2021-09-24,2021,27,Chocó,767,2022-02-01
2021-09-24,2021,23,Córdoba,8061,2022-02-01
2021-09-24,2021,25,Cundinamarca,12545,2022-02-01
2021-09-24,2021,94,Guainía,48,2022-02-01
2021-09-24,2021,95,Guaviare,227,2022-02-01
2021-09-24,2021,41,Huila,4028,2022-02-01
2021-09-24,2021,44,La Guajira,2741,2022-02-01
2021-09-24,2021,47,Magdalena,3479,2022-02-01
2021-09-24,2021,47001,Santa Marta,1796,2022-02-01
2021-09-24,2021,50,Meta,2958,2022-02-01
2021-09-24,2021,52,Nariño,5848,2022-02-01
2021-09-24,2021,54,Norte de Santander,4232,2022-02-01
2021-09-24,2021,86,Putumayo,280,2022-02-01
2021-09-24,2021,63,Quindío,1775,2022-02-01
2021-09-24,2021,66,Risaralda,3759,2022-02-01
2021-09-24,2021,88,San Andrés y Providencia,124,2022-02-01
2021-09-24,2021,68,Santander,12988,2022-02-01
2021-09-24,2021,70,Sucre,3340,2022-02-01
2021-09-24,2021,73,Tolima,8654,2022-02-01
2021-09-24,2021,76,Valle del Cauca,8743,2022-02-01
2021-09-24,2021,76109,Buenaventura,1274,2022-02-01
2021-09-24,2021,0,Privados,5503,2022-02-01
2021-09-25,2021,91,Amazonas,4,2022-02-01
2021-09-25,2021,5,Antioquia,28147,2022-02-01
2021-09-25,2021,81,Arauca,451,2022-02-01
2021-09-25,2021,8,Atlántico,4263,2022-02-01
2021-09-25,2021,8001,Barranquilla,5087,2022-02-01
2021-09-25,2021,11,Bogotá,37561,2022-02-01
2021-09-25,2021,13,Bolívar,3006,2022-02-01
2021-09-25,2021,13001,Cartagena,3193,2022-02-01
2021-09-25,2021,15,Boyacá,1938,2022-02-01
2021-09-25,2021,17,Caldas,4427,2022-02-01
2021-09-25,2021,18,Caquetá,977,2022-02-01
2021-09-25,2021,85,Casanare,911,2022-02-01
2021-09-25,2021,19,Cauca,0,2022-02-01
2021-09-25,2021,20,Cesar,3013,2022-02-01
2021-09-25,2021,27,Chocó,601,2022-02-01
2021-09-25,2021,23,Córdoba,4655,2022-02-01
2021-09-25,2021,25,Cundinamarca,14303,2022-02-01
2021-09-25,2021,95,Guaviare,108,2022-02-01
2021-09-25,2021,41,Huila,4296,2022-02-01
2021-09-25,2021,44,La Guajira,1178,2022-02-01
2021-09-25,2021,47,Magdalena,1736,2022-02-01
2021-09-25,2021,47001,Santa Marta,450,2022-02-01
2021-09-25,2021,50,Meta,2660,2022-02-01
2021-09-25,2021,52,Nariño,5697,2022-02-01
2021-09-25,2021,54,Norte de Santander,3646,2022-02-01
2021-09-25,2021,86,Putumayo,695,2022-02-01
2021-09-25,2021,63,Quindío,1002,2022-02-01
2021-09-25,2021,66,Risaralda,3000,2022-02-01
2021-09-25,2021,88,San Andrés y Providencia,112,2022-02-01
2021-09-25,2021,68,Santander,7021,2022-02-01
2021-09-25,2021,70,Sucre,1732,2022-02-01
2021-09-25,2021,73,Tolima,3389,2022-02-01
2021-09-25,2021,76,Valle del Cauca,5282,2022-02-01
2021-09-25,2021,76109,Buenaventura,488,2022-02-01
2021-09-25,2021,97,Vaupés,12,2022-02-01
2021-09-26,2021,5,Antioquia,11762,2022-02-01
2021-09-26,2021,81,Arauca,142,2022-02-01
2021-09-26,2021,8,Atlántico,1797,2022-02-01
2021-09-26,2021,8001,Barranquilla,5432,2022-02-01
2021-09-26,2021,11,Bogotá,33260,2022-02-01
2021-09-26,2021,13,Bolívar,428,2022-02-01
2021-09-26,2021,13001,Cartagena,1180,2022-02-01
2021-09-26,2021,15,Boyacá,440,2022-02-01
2021-09-26,2021,17,Caldas,907,2022-02-01
2021-09-26,2021,18,Caquetá,389,2022-02-01
2021-09-26,2021,85,Casanare,578,2022-02-01
2021-09-26,2021,19,Cauca,5222,2022-02-01
2021-09-26,2021,20,Cesar,675,2022-02-01
2021-09-26,2021,27,Chocó,126,2022-02-01
2021-09-26,2021,23,Córdoba,2827,2022-02-01
2021-09-26,2021,25,Cundinamarca,1668,2022-02-01
2021-09-26,2021,94,Guainía,34,2022-02-01
2021-09-26,2021,41,Huila,1267,2022-02-01
2021-09-26,2021,44,La Guajira,287,2022-02-01
2021-09-26,2021,47,Magdalena,71,2022-02-01
2021-09-26,2021,47001,Santa Marta,0,2022-02-01
2021-09-26,2021,50,Meta,225,2022-02-01
2021-09-26,2021,52,Nariño,3917,2022-02-01
2021-09-26,2021,54,Norte de Santander,1502,2022-02-01
2021-09-26,2021,86,Putumayo,291,2022-02-01
2021-09-26,2021,63,Quindío,81,2022-02-01
2021-09-26,2021,66,Risaralda,439,2022-02-01
2021-09-26,2021,88,San Andrés y Providencia,138,2022-02-01
2021-09-26,2021,68,Santander,3630,2022-02-01
2021-09-26,2021,70,Sucre,760,2022-02-01
2021-09-26,2021,73,Tolima,1431,2022-02-01
2021-09-26,2021,76,Valle del Cauca,3115,2022-02-01
2021-09-26,2021,76109,Buenaventura,91,2022-02-01
2021-09-26,2021,99,Vichada,185,2022-02-01
2021-09-26,2021,0,Privados,7060,2022-02-01
2021-09-27,2021,91,Amazonas,43,2022-02-01
2021-09-27,2021,5,Antioquia,31951,2022-02-01
2021-09-27,2021,81,Arauca,969,2022-02-01
2021-09-27,2021,8,Atlántico,7258,2022-02-01
2021-09-27,2021,8001,Barranquilla,6501,2022-02-01
2021-09-27,2021,11,Bogotá,49633,2022-02-01
2021-09-27,2021,13,Bolívar,3205,2022-02-01
2021-09-27,2021,13001,Cartagena,6016,2022-02-01
2021-09-27,2021,15,Boyacá,5498,2022-02-01
2021-09-27,2021,17,Caldas,3576,2022-02-01
2021-09-27,2021,18,Caquetá,1149,2022-02-01
2021-09-27,2021,85,Casanare,1237,2022-02-01
2021-09-27,2021,19,Cauca,2311,2022-02-01
2021-09-27,2021,20,Cesar,4042,2022-02-01
2021-09-27,2021,27,Chocó,1111,2022-02-01
2021-09-27,2021,23,Córdoba,8004,2022-02-01
2021-09-27,2021,25,Cundinamarca,16641,2022-02-01
2021-09-27,2021,94,Guainía,74,2022-02-01
2021-09-27,2021,95,Guaviare,253,2022-02-01
2021-09-27,2021,41,Huila,2908,2022-02-01
2021-09-27,2021,44,La Guajira,2626,2022-02-01
2021-09-27,2021,47,Magdalena,2634,2022-02-01
2021-09-27,2021,47001,Santa Marta,2777,2022-02-01
2021-09-27,2021,50,Meta,2373,2022-02-01
2021-09-27,2021,52,Nariño,992,2022-02-01
2021-09-27,2021,54,Norte de Santander,3090,2022-02-01
2021-09-27,2021,86,Putumayo,809,2022-02-01
2021-09-27,2021,63,Quindío,1372,2022-02-01
2021-09-27,2021,66,Risaralda,2970,2022-02-01
2021-09-27,2021,88,San Andrés y Providencia,271,2022-02-01
2021-09-27,2021,68,Santander,13348,2022-02-01
2021-09-27,2021,70,Sucre,2682,2022-02-01
2021-09-27,2021,73,Tolima,5586,2022-02-01
2021-09-27,2021,76,Valle del Cauca,16469,2022-02-01
2021-09-27,2021,76109,Buenaventura,699,2022-02-01
2021-09-27,2021,97,Vaupés,6,2022-02-01
2021-09-27,2021,99,Vichada,303,2022-02-01
2021-09-28,2021,91,Amazonas,29,2022-02-01
2021-09-28,2021,5,Antioquia,35591,2022-02-01
2021-09-28,2021,81,Arauca,962,2022-02-01
2021-09-28,2021,8,Atlántico,7813,2022-02-01
2021-09-28,2021,8001,Barranquilla,6756,2022-02-01
2021-09-28,2021,11,Bogotá,31498,2022-02-01
2021-09-28,2021,13,Bolívar,4508,2022-02-01
2021-09-28,2021,13001,Cartagena,6275,2022-02-01
2021-09-28,2021,15,Boyacá,6290,2022-02-01
2021-09-28,2021,17,Caldas,6477,2022-02-01
2021-09-28,2021,18,Caquetá,1250,2022-02-01
2021-09-28,2021,85,Casanare,1748,2022-02-01
2021-09-28,2021,19,Cauca,3091,2022-02-01
2021-09-28,2021,20,Cesar,6188,2022-02-01
2021-09-28,2021,27,Chocó,1694,2022-02-01
2021-09-28,2021,23,Córdoba,6757,2022-02-01
2021-09-28,2021,25,Cundinamarca,35164,2022-02-01
2021-09-28,2021,94,Guainía,25,2022-02-01
2021-09-28,2021,95,Guaviare,226,2022-02-01
2021-09-28,2021,41,Huila,4171,2022-02-01
2021-09-28,2021,44,La Guajira,2503,2022-02-01
2021-09-28,2021,47,Magdalena,2526,2022-02-01
2021-09-28,2021,47001,Santa Marta,2023,2022-02-01
2021-09-28,2021,50,Meta,2764,2022-02-01
2021-09-28,2021,52,Nariño,3799,2022-02-01
2021-09-28,2021,54,Norte de Santander,6148,2022-02-01
2021-09-28,2021,86,Putumayo,898,2022-02-01
2021-09-28,2021,63,Quindío,2041,2022-02-01
2021-09-28,2021,66,Risaralda,3313,2022-02-01
2021-09-28,2021,88,San Andrés y Providencia,216,2022-02-01
2021-09-28,2021,68,Santander,12763,2022-02-01
2021-09-28,2021,70,Sucre,2899,2022-02-01
2021-09-28,2021,73,Tolima,7006,2022-02-01
2021-09-28,2021,76,Valle del Cauca,36969,2022-02-01
2021-09-28,2021,76109,Buenaventura,609,2022-02-01
2021-09-28,2021,97,Vaupés,7,2022-02-01
2021-09-28,2021,99,Vichada,188,2022-02-01
2021-09-28,2021,0,Privados,1799,2022-02-01
2021-09-29,2021,91,Amazonas,128,2022-02-01
2021-09-29,2021,5,Antioquia,27864,2022-02-01
2021-09-29,2021,81,Arauca,1158,2022-02-01
2021-09-29,2021,8,Atlántico,7020,2022-02-01
2021-09-29,2021,8001,Barranquilla,5984,2022-02-01
2021-09-29,2021,11,Bogotá,24368,2022-02-01
2021-09-29,2021,13,Bolívar,5778,2022-02-01
2021-09-29,2021,13001,Cartagena,5793,2022-02-01
2021-09-29,2021,15,Boyacá,5290,2022-02-01
2021-09-29,2021,17,Caldas,3742,2022-02-01
2021-09-29,2021,18,Caquetá,1082,2022-02-01
2021-09-29,2021,85,Casanare,1659,2022-02-01
2021-09-29,2021,19,Cauca,8334,2022-02-01
2021-09-29,2021,20,Cesar,5067,2022-02-01
2021-09-29,2021,27,Chocó,1716,2022-02-01
2021-09-29,2021,23,Córdoba,8530,2022-02-01
2021-09-29,2021,25,Cundinamarca,23415,2022-02-01
2021-09-29,2021,94,Guainía,42,2022-02-01
2021-09-29,2021,95,Guaviare,255,2022-02-01
2021-09-29,2021,41,Huila,5624,2022-02-01
2021-09-29,2021,44,La Guajira,1761,2022-02-01
2021-09-29,2021,47,Magdalena,3101,2022-02-01
2021-09-29,2021,47001,Santa Marta,1626,2022-02-01
2021-09-29,2021,50,Meta,4015,2022-02-01
2021-09-29,2021,52,Nariño,4500,2022-02-01
2021-09-29,2021,54,Norte de Santander,7437,2022-02-01
2021-09-29,2021,86,Putumayo,779,2022-02-01
2021-09-29,2021,63,Quindío,1900,2022-02-01
2021-09-29,2021,66,Risaralda,4135,2022-02-01
2021-09-29,2021,88,San Andrés y Providencia,198,2022-02-01
2021-09-29,2021,68,Santander,11258,2022-02-01
2021-09-29,2021,70,Sucre,4215,2022-02-01
2021-09-29,2021,73,Tolima,8859,2022-02-01
2021-09-29,2021,76,Valle del Cauca,36631,2022-02-01
2021-09-29,2021,76109,Buenaventura,960,2022-02-01
2021-09-29,2021,97,Vaupés,12,2022-02-01
2021-09-29,2021,99,Vichada,213,2022-02-01
2021-09-29,2021,0,Privados,2088,2022-02-01
2021-09-30,2021,91,Amazonas,71,2022-02-01
2021-09-30,2021,5,Antioquia,27648,2022-02-01
2021-09-30,2021,81,Arauca,780,2022-02-01
2021-09-30,2021,8,Atlántico,6277,2022-02-01
2021-09-30,2021,8001,Barranquilla,5088,2022-02-01
2021-09-30,2021,11,Bogotá,21112,2022-02-01
2021-09-30,2021,13,Bolívar,5801,2022-02-01
2021-09-30,2021,13001,Cartagena,4812,2022-02-01
2021-09-30,2021,15,Boyacá,7155,2022-02-01
2021-09-30,2021,17,Caldas,7444,2022-02-01
2021-09-30,2021,18,Caquetá,1561,2022-02-01
2021-09-30,2021,85,Casanare,1699,2022-02-01
2021-09-30,2021,19,Cauca,8897,2022-02-01
2021-09-30,2021,20,Cesar,14828,2022-02-01
2021-09-30,2021,27,Chocó,2209,2022-02-01
2021-09-30,2021,23,Córdoba,7450,2022-02-01
2021-09-30,2021,25,Cundinamarca,45281,2022-02-01
2021-09-30,2021,94,Guainía,222,2022-02-01
2021-09-30,2021,95,Guaviare,439,2022-02-01
2021-09-30,2021,41,Huila,8627,2022-02-01
2021-09-30,2021,44,La Guajira,6966,2022-02-01
2021-09-30,2021,47,Magdalena,11502,2022-02-01
2021-09-30,2021,47001,Santa Marta,7280,2022-02-01
2021-09-30,2021,50,Meta,4146,2022-02-01
2021-09-30,2021,52,Nariño,12607,2022-02-01
2021-09-30,2021,54,Norte de Santander,5399,2022-02-01
2021-09-30,2021,86,Putumayo,3013,2022-02-01
2021-09-30,2021,63,Quindío,2079,2022-02-01
2021-09-30,2021,66,Risaralda,14252,2022-02-01
2021-09-30,2021,88,San Andrés y Providencia,258,2022-02-01
2021-09-30,2021,68,Santander,23114,2022-02-01
2021-09-30,2021,70,Sucre,7409,2022-02-01
2021-09-30,2021,73,Tolima,9305,2022-02-01
2021-09-30,2021,76,Valle del Cauca,12679,2022-02-01
2021-09-30,2021,76109,Buenaventura,1052,2022-02-01
2021-09-30,2021,97,Vaupés,94,2022-02-01
